,Country/Region,Date,Value,Type,Diff,Week
3843,Djibouti,2020-03-13,0,Cases,0.0,0.0
3844,Djibouti,2020-03-14,0,Cases,0.0,0.0
3845,Djibouti,2020-03-15,0,Cases,0.0,0.0
3846,Djibouti,2020-03-16,0,Cases,0.0,0.0
3847,Djibouti,2020-03-17,0,Cases,0.0,0.0
3848,Djibouti,2020-03-18,1,Cases,1.0,1.0
3849,Djibouti,2020-03-19,1,Cases,0.0,1.0
3850,Djibouti,2020-03-20,1,Cases,0.0,1.0
3851,Djibouti,2020-03-21,1,Cases,0.0,1.0
3852,Djibouti,2020-03-22,1,Cases,0.0,1.0
3853,Djibouti,2020-03-23,3,Cases,2.0,3.0
3854,Djibouti,2020-03-24,3,Cases,0.0,3.0
3855,Djibouti,2020-03-25,11,Cases,8.0,10.0
3856,Djibouti,2020-03-26,11,Cases,0.0,10.0
3857,Djibouti,2020-03-27,12,Cases,1.0,11.0
3858,Djibouti,2020-03-28,14,Cases,2.0,13.0
3859,Djibouti,2020-03-29,18,Cases,4.0,17.0
3860,Djibouti,2020-03-30,18,Cases,0.0,15.0
3861,Djibouti,2020-03-31,30,Cases,12.0,27.0
3862,Djibouti,2020-04-01,33,Cases,3.0,22.0
3863,Djibouti,2020-04-02,40,Cases,7.0,29.0
3864,Djibouti,2020-04-03,49,Cases,9.0,37.0
3865,Djibouti,2020-04-04,50,Cases,1.0,36.0
3866,Djibouti,2020-04-05,59,Cases,9.0,41.0
3867,Djibouti,2020-04-06,90,Cases,31.0,72.0
3868,Djibouti,2020-04-07,90,Cases,0.0,60.0
3869,Djibouti,2020-04-08,135,Cases,45.0,102.0
3870,Djibouti,2020-04-09,135,Cases,0.0,95.0
3871,Dominica,2020-01-22,0,Cases,,
3872,Dominica,2020-01-23,0,Cases,0.0,
3873,Dominica,2020-01-24,0,Cases,0.0,
3874,Dominica,2020-01-25,0,Cases,0.0,
3875,Dominica,2020-01-26,0,Cases,0.0,
3876,Dominica,2020-01-27,0,Cases,0.0,
3877,Dominica,2020-01-28,0,Cases,0.0,
3878,Dominica,2020-01-29,0,Cases,0.0,0.0
3879,Dominica,2020-01-30,0,Cases,0.0,0.0
3880,Dominica,2020-01-31,0,Cases,0.0,0.0
3881,Dominica,2020-02-01,0,Cases,0.0,0.0
3882,Dominica,2020-02-02,0,Cases,0.0,0.0
3883,Dominica,2020-02-03,0,Cases,0.0,0.0
3884,Dominica,2020-02-04,0,Cases,0.0,0.0
3885,Dominica,2020-02-05,0,Cases,0.0,0.0
3886,Dominica,2020-02-06,0,Cases,0.0,0.0
3887,Dominica,2020-02-07,0,Cases,0.0,0.0
3888,Dominica,2020-02-08,0,Cases,0.0,0.0
3889,Dominica,2020-02-09,0,Cases,0.0,0.0
3890,Dominica,2020-02-10,0,Cases,0.0,0.0
3891,Dominica,2020-02-11,0,Cases,0.0,0.0
3892,Dominica,2020-02-12,0,Cases,0.0,0.0
3893,Dominica,2020-02-13,0,Cases,0.0,0.0
3894,Dominica,2020-02-14,0,Cases,0.0,0.0
3895,Dominica,2020-02-15,0,Cases,0.0,0.0
3896,Dominica,2020-02-16,0,Cases,0.0,0.0
3897,Dominica,2020-02-17,0,Cases,0.0,0.0
3898,Dominica,2020-02-18,0,Cases,0.0,0.0
3899,Dominica,2020-02-19,0,Cases,0.0,0.0
3900,Dominica,2020-02-20,0,Cases,0.0,0.0
3901,Dominica,2020-02-21,0,Cases,0.0,0.0
3902,Dominica,2020-02-22,0,Cases,0.0,0.0
3903,Dominica,2020-02-23,0,Cases,0.0,0.0
3904,Dominica,2020-02-24,0,Cases,0.0,0.0
3905,Dominica,2020-02-25,0,Cases,0.0,0.0
3906,Dominica,2020-02-26,0,Cases,0.0,0.0
3907,Dominica,2020-02-27,0,Cases,0.0,0.0
3908,Dominica,2020-02-28,0,Cases,0.0,0.0
3909,Dominica,2020-02-29,0,Cases,0.0,0.0
3910,Dominica,2020-03-01,0,Cases,0.0,0.0
3911,Dominica,2020-03-02,0,Cases,0.0,0.0
3912,Dominica,2020-03-03,0,Cases,0.0,0.0
3913,Dominica,2020-03-04,0,Cases,0.0,0.0
3914,Dominica,2020-03-05,0,Cases,0.0,0.0
3915,Dominica,2020-03-06,0,Cases,0.0,0.0
3916,Dominica,2020-03-07,0,Cases,0.0,0.0
3917,Dominica,2020-03-08,0,Cases,0.0,0.0
3918,Dominica,2020-03-09,0,Cases,0.0,0.0
3919,Dominica,2020-03-10,0,Cases,0.0,0.0
3920,Dominica,2020-03-11,0,Cases,0.0,0.0
3921,Dominica,2020-03-12,0,Cases,0.0,0.0
3922,Dominica,2020-03-13,0,Cases,0.0,0.0
3923,Dominica,2020-03-14,0,Cases,0.0,0.0
3924,Dominica,2020-03-15,0,Cases,0.0,0.0
3925,Dominica,2020-03-16,0,Cases,0.0,0.0
3926,Dominica,2020-03-17,0,Cases,0.0,0.0
3927,Dominica,2020-03-18,0,Cases,0.0,0.0
3928,Dominica,2020-03-19,0,Cases,0.0,0.0
3929,Dominica,2020-03-20,0,Cases,0.0,0.0
3930,Dominica,2020-03-21,0,Cases,0.0,0.0
3931,Dominica,2020-03-22,1,Cases,1.0,1.0
3932,Dominica,2020-03-23,2,Cases,1.0,2.0
3933,Dominica,2020-03-24,2,Cases,0.0,2.0
3934,Dominica,2020-03-25,7,Cases,5.0,7.0
3935,Dominica,2020-03-26,11,Cases,4.0,11.0
3936,Dominica,2020-03-27,11,Cases,0.0,11.0
3937,Dominica,2020-03-28,11,Cases,0.0,11.0
3938,Dominica,2020-03-29,11,Cases,0.0,10.0
3939,Dominica,2020-03-30,11,Cases,0.0,9.0
3940,Dominica,2020-03-31,12,Cases,1.0,10.0
3941,Dominica,2020-04-01,12,Cases,0.0,5.0
3942,Dominica,2020-04-02,12,Cases,0.0,1.0
3943,Dominica,2020-04-03,12,Cases,0.0,1.0
3944,Dominica,2020-04-04,14,Cases,2.0,3.0
3945,Dominica,2020-04-05,14,Cases,0.0,3.0
3946,Dominica,2020-04-06,15,Cases,1.0,4.0
3947,Dominica,2020-04-07,15,Cases,0.0,3.0
3948,Dominica,2020-04-08,15,Cases,0.0,3.0
3949,Dominica,2020-04-09,15,Cases,0.0,3.0
3950,Dominican Republic,2020-01-22,0,Cases,,
3951,Dominican Republic,2020-01-23,0,Cases,0.0,
3952,Dominican Republic,2020-01-24,0,Cases,0.0,
3953,Dominican Republic,2020-01-25,0,Cases,0.0,
3954,Dominican Republic,2020-01-26,0,Cases,0.0,
3955,Dominican Republic,2020-01-27,0,Cases,0.0,
3956,Dominican Republic,2020-01-28,0,Cases,0.0,
3957,Dominican Republic,2020-01-29,0,Cases,0.0,0.0
3958,Dominican Republic,2020-01-30,0,Cases,0.0,0.0
3959,Dominican Republic,2020-01-31,0,Cases,0.0,0.0
3960,Dominican Republic,2020-02-01,0,Cases,0.0,0.0
3961,Dominican Republic,2020-02-02,0,Cases,0.0,0.0
3962,Dominican Republic,2020-02-03,0,Cases,0.0,0.0
3963,Dominican Republic,2020-02-04,0,Cases,0.0,0.0
3964,Dominican Republic,2020-02-05,0,Cases,0.0,0.0
3965,Dominican Republic,2020-02-06,0,Cases,0.0,0.0
3966,Dominican Republic,2020-02-07,0,Cases,0.0,0.0
3967,Dominican Republic,2020-02-08,0,Cases,0.0,0.0
3968,Dominican Republic,2020-02-09,0,Cases,0.0,0.0
3969,Dominican Republic,2020-02-10,0,Cases,0.0,0.0
3970,Dominican Republic,2020-02-11,0,Cases,0.0,0.0
3971,Dominican Republic,2020-02-12,0,Cases,0.0,0.0
3972,Dominican Republic,2020-02-13,0,Cases,0.0,0.0
3973,Dominican Republic,2020-02-14,0,Cases,0.0,0.0
3974,Dominican Republic,2020-02-15,0,Cases,0.0,0.0
3975,Dominican Republic,2020-02-16,0,Cases,0.0,0.0
3976,Dominican Republic,2020-02-17,0,Cases,0.0,0.0
3977,Dominican Republic,2020-02-18,0,Cases,0.0,0.0
3978,Dominican Republic,2020-02-19,0,Cases,0.0,0.0
3979,Dominican Republic,2020-02-20,0,Cases,0.0,0.0
3980,Dominican Republic,2020-02-21,0,Cases,0.0,0.0
3981,Dominican Republic,2020-02-22,0,Cases,0.0,0.0
3982,Dominican Republic,2020-02-23,0,Cases,0.0,0.0
3983,Dominican Republic,2020-02-24,0,Cases,0.0,0.0
3984,Dominican Republic,2020-02-25,0,Cases,0.0,0.0
3985,Dominican Republic,2020-02-26,0,Cases,0.0,0.0
3986,Dominican Republic,2020-02-27,0,Cases,0.0,0.0
3987,Dominican Republic,2020-02-28,0,Cases,0.0,0.0
3988,Dominican Republic,2020-02-29,0,Cases,0.0,0.0
3989,Dominican Republic,2020-03-01,1,Cases,1.0,1.0
3990,Dominican Republic,2020-03-02,1,Cases,0.0,1.0
3991,Dominican Republic,2020-03-03,1,Cases,0.0,1.0
3992,Dominican Republic,2020-03-04,1,Cases,0.0,1.0
3993,Dominican Republic,2020-03-05,1,Cases,0.0,1.0
3994,Dominican Republic,2020-03-06,2,Cases,1.0,2.0
3995,Dominican Republic,2020-03-07,2,Cases,0.0,2.0
3996,Dominican Republic,2020-03-08,5,Cases,3.0,4.0
3997,Dominican Republic,2020-03-09,5,Cases,0.0,4.0
3998,Dominican Republic,2020-03-10,5,Cases,0.0,4.0
3999,Dominican Republic,2020-03-11,5,Cases,0.0,4.0
4000,Dominican Republic,2020-03-12,5,Cases,0.0,4.0
4001,Dominican Republic,2020-03-13,5,Cases,0.0,3.0
4002,Dominican Republic,2020-03-14,11,Cases,6.0,9.0
4003,Dominican Republic,2020-03-15,11,Cases,0.0,6.0
4004,Dominican Republic,2020-03-16,11,Cases,0.0,6.0
4005,Dominican Republic,2020-03-17,21,Cases,10.0,16.0
4006,Dominican Republic,2020-03-18,21,Cases,0.0,16.0
4007,Dominican Republic,2020-03-19,34,Cases,13.0,29.0
4008,Dominican Republic,2020-03-20,72,Cases,38.0,67.0
4009,Dominican Republic,2020-03-21,112,Cases,40.0,101.0
4010,Dominican Republic,2020-03-22,202,Cases,90.0,191.0
4011,Dominican Republic,2020-03-23,245,Cases,43.0,234.0
4012,Dominican Republic,2020-03-24,312,Cases,67.0,291.0
4013,Dominican Republic,2020-03-25,392,Cases,80.0,371.0
4014,Dominican Republic,2020-03-26,488,Cases,96.0,454.0
4015,Dominican Republic,2020-03-27,581,Cases,93.0,509.0
4016,Dominican Republic,2020-03-28,719,Cases,138.0,607.0
4017,Dominican Republic,2020-03-29,859,Cases,140.0,657.0
4018,Dominican Republic,2020-03-30,901,Cases,42.0,656.0
4019,Dominican Republic,2020-03-31,1109,Cases,208.0,797.0
4020,Dominican Republic,2020-04-01,1284,Cases,175.0,892.0
4021,Dominican Republic,2020-04-02,1380,Cases,96.0,892.0
4022,Dominican Republic,2020-04-03,1488,Cases,108.0,907.0
4023,Dominican Republic,2020-04-04,1488,Cases,0.0,769.0
4024,Dominican Republic,2020-04-05,1745,Cases,257.0,886.0
4025,Dominican Republic,2020-04-06,1828,Cases,83.0,927.0
4026,Dominican Republic,2020-04-07,1956,Cases,128.0,847.0
4027,Dominican Republic,2020-04-08,2111,Cases,155.0,827.0
4028,Dominican Republic,2020-04-09,2349,Cases,238.0,969.0
4029,Ecuador,2020-01-22,0,Cases,,
4030,Ecuador,2020-01-23,0,Cases,0.0,
4031,Ecuador,2020-01-24,0,Cases,0.0,
4032,Ecuador,2020-01-25,0,Cases,0.0,
4033,Ecuador,2020-01-26,0,Cases,0.0,
4034,Ecuador,2020-01-27,0,Cases,0.0,
4035,Ecuador,2020-01-28,0,Cases,0.0,
4036,Ecuador,2020-01-29,0,Cases,0.0,0.0
4037,Ecuador,2020-01-30,0,Cases,0.0,0.0
4038,Ecuador,2020-01-31,0,Cases,0.0,0.0
4039,Ecuador,2020-02-01,0,Cases,0.0,0.0
4040,Ecuador,2020-02-02,0,Cases,0.0,0.0
4041,Ecuador,2020-02-03,0,Cases,0.0,0.0
4042,Ecuador,2020-02-04,0,Cases,0.0,0.0
4043,Ecuador,2020-02-05,0,Cases,0.0,0.0
4044,Ecuador,2020-02-06,0,Cases,0.0,0.0
4045,Ecuador,2020-02-07,0,Cases,0.0,0.0
4046,Ecuador,2020-02-08,0,Cases,0.0,0.0
4047,Ecuador,2020-02-09,0,Cases,0.0,0.0
4048,Ecuador,2020-02-10,0,Cases,0.0,0.0
4049,Ecuador,2020-02-11,0,Cases,0.0,0.0
4050,Ecuador,2020-02-12,0,Cases,0.0,0.0
4051,Ecuador,2020-02-13,0,Cases,0.0,0.0
4052,Ecuador,2020-02-14,0,Cases,0.0,0.0
4053,Ecuador,2020-02-15,0,Cases,0.0,0.0
4054,Ecuador,2020-02-16,0,Cases,0.0,0.0
4055,Ecuador,2020-02-17,0,Cases,0.0,0.0
4056,Ecuador,2020-02-18,0,Cases,0.0,0.0
4057,Ecuador,2020-02-19,0,Cases,0.0,0.0
4058,Ecuador,2020-02-20,0,Cases,0.0,0.0
4059,Ecuador,2020-02-21,0,Cases,0.0,0.0
4060,Ecuador,2020-02-22,0,Cases,0.0,0.0
4061,Ecuador,2020-02-23,0,Cases,0.0,0.0
4062,Ecuador,2020-02-24,0,Cases,0.0,0.0
4063,Ecuador,2020-02-25,0,Cases,0.0,0.0
4064,Ecuador,2020-02-26,0,Cases,0.0,0.0
4065,Ecuador,2020-02-27,0,Cases,0.0,0.0
4066,Ecuador,2020-02-28,0,Cases,0.0,0.0
4067,Ecuador,2020-02-29,0,Cases,0.0,0.0
4068,Ecuador,2020-03-01,6,Cases,6.0,6.0
4069,Ecuador,2020-03-02,6,Cases,0.0,6.0
4070,Ecuador,2020-03-03,7,Cases,1.0,7.0
4071,Ecuador,2020-03-04,10,Cases,3.0,10.0
4072,Ecuador,2020-03-05,13,Cases,3.0,13.0
4073,Ecuador,2020-03-06,13,Cases,0.0,13.0
4074,Ecuador,2020-03-07,13,Cases,0.0,13.0
4075,Ecuador,2020-03-08,14,Cases,1.0,8.0
4076,Ecuador,2020-03-09,15,Cases,1.0,9.0
4077,Ecuador,2020-03-10,15,Cases,0.0,8.0
4078,Ecuador,2020-03-11,17,Cases,2.0,7.0
4079,Ecuador,2020-03-12,17,Cases,0.0,4.0
4080,Ecuador,2020-03-13,17,Cases,0.0,4.0
4081,Ecuador,2020-03-14,28,Cases,11.0,15.0
4082,Ecuador,2020-03-15,28,Cases,0.0,14.0
4083,Ecuador,2020-03-16,37,Cases,9.0,22.0
4084,Ecuador,2020-03-17,58,Cases,21.0,43.0
4085,Ecuador,2020-03-18,111,Cases,53.0,94.0
4086,Ecuador,2020-03-19,199,Cases,88.0,182.0
4087,Ecuador,2020-03-20,367,Cases,168.0,350.0
4088,Ecuador,2020-03-21,506,Cases,139.0,478.0
4089,Ecuador,2020-03-22,789,Cases,283.0,761.0
4090,Ecuador,2020-03-23,981,Cases,192.0,944.0
4091,Ecuador,2020-03-24,1082,Cases,101.0,1024.0
4092,Ecuador,2020-03-25,1173,Cases,91.0,1062.0
4093,Ecuador,2020-03-26,1403,Cases,230.0,1204.0
4094,Ecuador,2020-03-27,1595,Cases,192.0,1228.0
4095,Ecuador,2020-03-28,1823,Cases,228.0,1317.0
4096,Ecuador,2020-03-29,1924,Cases,101.0,1135.0
4097,Ecuador,2020-03-30,1962,Cases,38.0,981.0
4098,Ecuador,2020-03-31,2240,Cases,278.0,1158.0
4099,Ecuador,2020-04-01,2748,Cases,508.0,1575.0
4100,Ecuador,2020-04-02,3163,Cases,415.0,1760.0
4101,Ecuador,2020-04-03,3368,Cases,205.0,1773.0
4102,Ecuador,2020-04-04,3465,Cases,97.0,1642.0
4103,Ecuador,2020-04-05,3646,Cases,181.0,1722.0
4104,Ecuador,2020-04-06,3747,Cases,101.0,1785.0
4105,Ecuador,2020-04-07,3747,Cases,0.0,1507.0
4106,Ecuador,2020-04-08,4450,Cases,703.0,1702.0
4107,Ecuador,2020-04-09,4965,Cases,515.0,1802.0
4108,Egypt,2020-01-22,0,Cases,,
4109,Egypt,2020-01-23,0,Cases,0.0,
4110,Egypt,2020-01-24,0,Cases,0.0,
4111,Egypt,2020-01-25,0,Cases,0.0,
4112,Egypt,2020-01-26,0,Cases,0.0,
4113,Egypt,2020-01-27,0,Cases,0.0,
4114,Egypt,2020-01-28,0,Cases,0.0,
4115,Egypt,2020-01-29,0,Cases,0.0,0.0
4116,Egypt,2020-01-30,0,Cases,0.0,0.0
4117,Egypt,2020-01-31,0,Cases,0.0,0.0
4118,Egypt,2020-02-01,0,Cases,0.0,0.0
4119,Egypt,2020-02-02,0,Cases,0.0,0.0
4120,Egypt,2020-02-03,0,Cases,0.0,0.0
4121,Egypt,2020-02-04,0,Cases,0.0,0.0
4122,Egypt,2020-02-05,0,Cases,0.0,0.0
4123,Egypt,2020-02-06,0,Cases,0.0,0.0
4124,Egypt,2020-02-07,0,Cases,0.0,0.0
4125,Egypt,2020-02-08,0,Cases,0.0,0.0
4126,Egypt,2020-02-09,0,Cases,0.0,0.0
4127,Egypt,2020-02-10,0,Cases,0.0,0.0
4128,Egypt,2020-02-11,0,Cases,0.0,0.0
4129,Egypt,2020-02-12,0,Cases,0.0,0.0
4130,Egypt,2020-02-13,0,Cases,0.0,0.0
4131,Egypt,2020-02-14,1,Cases,1.0,1.0
4132,Egypt,2020-02-15,1,Cases,0.0,1.0
4133,Egypt,2020-02-16,1,Cases,0.0,1.0
4134,Egypt,2020-02-17,1,Cases,0.0,1.0
4135,Egypt,2020-02-18,1,Cases,0.0,1.0
4136,Egypt,2020-02-19,1,Cases,0.0,1.0
4137,Egypt,2020-02-20,1,Cases,0.0,1.0
4138,Egypt,2020-02-21,1,Cases,0.0,0.0
4139,Egypt,2020-02-22,1,Cases,0.0,0.0
4140,Egypt,2020-02-23,1,Cases,0.0,0.0
4141,Egypt,2020-02-24,1,Cases,0.0,0.0
4142,Egypt,2020-02-25,1,Cases,0.0,0.0
4143,Egypt,2020-02-26,1,Cases,0.0,0.0
4144,Egypt,2020-02-27,1,Cases,0.0,0.0
4145,Egypt,2020-02-28,1,Cases,0.0,0.0
4146,Egypt,2020-02-29,1,Cases,0.0,0.0
4147,Egypt,2020-03-01,2,Cases,1.0,1.0
4148,Egypt,2020-03-02,2,Cases,0.0,1.0
4149,Egypt,2020-03-03,2,Cases,0.0,1.0
4150,Egypt,2020-03-04,2,Cases,0.0,1.0
4151,Egypt,2020-03-05,3,Cases,1.0,2.0
4152,Egypt,2020-03-06,15,Cases,12.0,14.0
4153,Egypt,2020-03-07,15,Cases,0.0,14.0
4154,Egypt,2020-03-08,49,Cases,34.0,47.0
4155,Egypt,2020-03-09,55,Cases,6.0,53.0
4156,Egypt,2020-03-10,59,Cases,4.0,57.0
4157,Egypt,2020-03-11,60,Cases,1.0,58.0
4158,Egypt,2020-03-12,67,Cases,7.0,64.0
4159,Egypt,2020-03-13,80,Cases,13.0,65.0
4160,Egypt,2020-03-14,109,Cases,29.0,94.0
4161,Egypt,2020-03-15,110,Cases,1.0,61.0
4162,Egypt,2020-03-16,150,Cases,40.0,95.0
4163,Egypt,2020-03-17,196,Cases,46.0,137.0
4164,Egypt,2020-03-18,196,Cases,0.0,136.0
4165,Egypt,2020-03-19,256,Cases,60.0,189.0
4166,Egypt,2020-03-20,285,Cases,29.0,205.0
4167,Egypt,2020-03-21,294,Cases,9.0,185.0
4168,Egypt,2020-03-22,327,Cases,33.0,217.0
4169,Egypt,2020-03-23,366,Cases,39.0,216.0
4170,Egypt,2020-03-24,402,Cases,36.0,206.0
4171,Egypt,2020-03-25,456,Cases,54.0,260.0
4172,Egypt,2020-03-26,495,Cases,39.0,239.0
4173,Egypt,2020-03-27,536,Cases,41.0,251.0
4174,Egypt,2020-03-28,576,Cases,40.0,282.0
4175,Egypt,2020-03-29,609,Cases,33.0,282.0
4176,Egypt,2020-03-30,656,Cases,47.0,290.0
4177,Egypt,2020-03-31,710,Cases,54.0,308.0
4178,Egypt,2020-04-01,779,Cases,69.0,323.0
4179,Egypt,2020-04-02,865,Cases,86.0,370.0
4180,Egypt,2020-04-03,985,Cases,120.0,449.0
4181,Egypt,2020-04-04,1070,Cases,85.0,494.0
4182,Egypt,2020-04-05,1173,Cases,103.0,564.0
4183,Egypt,2020-04-06,1322,Cases,149.0,666.0
4184,Egypt,2020-04-07,1450,Cases,128.0,740.0
4185,Egypt,2020-04-08,1560,Cases,110.0,781.0
4186,Egypt,2020-04-09,1699,Cases,139.0,834.0
4187,El Salvador,2020-01-22,0,Cases,,
4188,El Salvador,2020-01-23,0,Cases,0.0,
4189,El Salvador,2020-01-24,0,Cases,0.0,
4190,El Salvador,2020-01-25,0,Cases,0.0,
4191,El Salvador,2020-01-26,0,Cases,0.0,
4192,El Salvador,2020-01-27,0,Cases,0.0,
4193,El Salvador,2020-01-28,0,Cases,0.0,
4194,El Salvador,2020-01-29,0,Cases,0.0,0.0
4195,El Salvador,2020-01-30,0,Cases,0.0,0.0
4196,El Salvador,2020-01-31,0,Cases,0.0,0.0
4197,El Salvador,2020-02-01,0,Cases,0.0,0.0
4198,El Salvador,2020-02-02,0,Cases,0.0,0.0
4199,El Salvador,2020-02-03,0,Cases,0.0,0.0
4200,El Salvador,2020-02-04,0,Cases,0.0,0.0
4201,El Salvador,2020-02-05,0,Cases,0.0,0.0
4202,El Salvador,2020-02-06,0,Cases,0.0,0.0
4203,El Salvador,2020-02-07,0,Cases,0.0,0.0
4204,El Salvador,2020-02-08,0,Cases,0.0,0.0
4205,El Salvador,2020-02-09,0,Cases,0.0,0.0
4206,El Salvador,2020-02-10,0,Cases,0.0,0.0
4207,El Salvador,2020-02-11,0,Cases,0.0,0.0
4208,El Salvador,2020-02-12,0,Cases,0.0,0.0
4209,El Salvador,2020-02-13,0,Cases,0.0,0.0
4210,El Salvador,2020-02-14,0,Cases,0.0,0.0
4211,El Salvador,2020-02-15,0,Cases,0.0,0.0
4212,El Salvador,2020-02-16,0,Cases,0.0,0.0
4213,El Salvador,2020-02-17,0,Cases,0.0,0.0
4214,El Salvador,2020-02-18,0,Cases,0.0,0.0
4215,El Salvador,2020-02-19,0,Cases,0.0,0.0
4216,El Salvador,2020-02-20,0,Cases,0.0,0.0
4217,El Salvador,2020-02-21,0,Cases,0.0,0.0
4218,El Salvador,2020-02-22,0,Cases,0.0,0.0
4219,El Salvador,2020-02-23,0,Cases,0.0,0.0
4220,El Salvador,2020-02-24,0,Cases,0.0,0.0
4221,El Salvador,2020-02-25,0,Cases,0.0,0.0
4222,El Salvador,2020-02-26,0,Cases,0.0,0.0
4223,El Salvador,2020-02-27,0,Cases,0.0,0.0
4224,El Salvador,2020-02-28,0,Cases,0.0,0.0
4225,El Salvador,2020-02-29,0,Cases,0.0,0.0
4226,El Salvador,2020-03-01,0,Cases,0.0,0.0
4227,El Salvador,2020-03-02,0,Cases,0.0,0.0
4228,El Salvador,2020-03-03,0,Cases,0.0,0.0
4229,El Salvador,2020-03-04,0,Cases,0.0,0.0
4230,El Salvador,2020-03-05,0,Cases,0.0,0.0
4231,El Salvador,2020-03-06,0,Cases,0.0,0.0
4232,El Salvador,2020-03-07,0,Cases,0.0,0.0
4233,El Salvador,2020-03-08,0,Cases,0.0,0.0
4234,El Salvador,2020-03-09,0,Cases,0.0,0.0
4235,El Salvador,2020-03-10,0,Cases,0.0,0.0
4236,El Salvador,2020-03-11,0,Cases,0.0,0.0
4237,El Salvador,2020-03-12,0,Cases,0.0,0.0
4238,El Salvador,2020-03-13,0,Cases,0.0,0.0
4239,El Salvador,2020-03-14,0,Cases,0.0,0.0
4240,El Salvador,2020-03-15,0,Cases,0.0,0.0
4241,El Salvador,2020-03-16,0,Cases,0.0,0.0
4242,El Salvador,2020-03-17,0,Cases,0.0,0.0
4243,El Salvador,2020-03-18,0,Cases,0.0,0.0
4244,El Salvador,2020-03-19,1,Cases,1.0,1.0
4245,El Salvador,2020-03-20,1,Cases,0.0,1.0
4246,El Salvador,2020-03-21,3,Cases,2.0,3.0
4247,El Salvador,2020-03-22,3,Cases,0.0,3.0
4248,El Salvador,2020-03-23,3,Cases,0.0,3.0
4249,El Salvador,2020-03-24,5,Cases,2.0,5.0
4250,El Salvador,2020-03-25,9,Cases,4.0,9.0
4251,El Salvador,2020-03-26,13,Cases,4.0,12.0
4252,El Salvador,2020-03-27,13,Cases,0.0,12.0
4253,El Salvador,2020-03-28,19,Cases,6.0,16.0
4254,El Salvador,2020-03-29,24,Cases,5.0,21.0
4255,El Salvador,2020-03-30,30,Cases,6.0,27.0
4256,El Salvador,2020-03-31,32,Cases,2.0,27.0
4257,El Salvador,2020-04-01,32,Cases,0.0,23.0
4258,El Salvador,2020-04-02,41,Cases,9.0,28.0
4259,El Salvador,2020-04-03,46,Cases,5.0,33.0
4260,El Salvador,2020-04-04,56,Cases,10.0,37.0
4261,El Salvador,2020-04-05,62,Cases,6.0,38.0
4262,El Salvador,2020-04-06,69,Cases,7.0,39.0
4263,El Salvador,2020-04-07,78,Cases,9.0,46.0
4264,El Salvador,2020-04-08,93,Cases,15.0,61.0
4265,El Salvador,2020-04-09,103,Cases,10.0,62.0
4266,Equatorial Guinea,2020-01-22,0,Cases,,
4267,Equatorial Guinea,2020-01-23,0,Cases,0.0,
4268,Equatorial Guinea,2020-01-24,0,Cases,0.0,
4269,Equatorial Guinea,2020-01-25,0,Cases,0.0,
4270,Equatorial Guinea,2020-01-26,0,Cases,0.0,
4271,Equatorial Guinea,2020-01-27,0,Cases,0.0,
4272,Equatorial Guinea,2020-01-28,0,Cases,0.0,
4273,Equatorial Guinea,2020-01-29,0,Cases,0.0,0.0
4274,Equatorial Guinea,2020-01-30,0,Cases,0.0,0.0
4275,Equatorial Guinea,2020-01-31,0,Cases,0.0,0.0
4276,Equatorial Guinea,2020-02-01,0,Cases,0.0,0.0
4277,Equatorial Guinea,2020-02-02,0,Cases,0.0,0.0
4278,Equatorial Guinea,2020-02-03,0,Cases,0.0,0.0
4279,Equatorial Guinea,2020-02-04,0,Cases,0.0,0.0
4280,Equatorial Guinea,2020-02-05,0,Cases,0.0,0.0
4281,Equatorial Guinea,2020-02-06,0,Cases,0.0,0.0
4282,Equatorial Guinea,2020-02-07,0,Cases,0.0,0.0
4283,Equatorial Guinea,2020-02-08,0,Cases,0.0,0.0
4284,Equatorial Guinea,2020-02-09,0,Cases,0.0,0.0
4285,Equatorial Guinea,2020-02-10,0,Cases,0.0,0.0
4286,Equatorial Guinea,2020-02-11,0,Cases,0.0,0.0
4287,Equatorial Guinea,2020-02-12,0,Cases,0.0,0.0
4288,Equatorial Guinea,2020-02-13,0,Cases,0.0,0.0
4289,Equatorial Guinea,2020-02-14,0,Cases,0.0,0.0
4290,Equatorial Guinea,2020-02-15,0,Cases,0.0,0.0
4291,Equatorial Guinea,2020-02-16,0,Cases,0.0,0.0
4292,Equatorial Guinea,2020-02-17,0,Cases,0.0,0.0
4293,Equatorial Guinea,2020-02-18,0,Cases,0.0,0.0
4294,Equatorial Guinea,2020-02-19,0,Cases,0.0,0.0
4295,Equatorial Guinea,2020-02-20,0,Cases,0.0,0.0
4296,Equatorial Guinea,2020-02-21,0,Cases,0.0,0.0
4297,Equatorial Guinea,2020-02-22,0,Cases,0.0,0.0
4298,Equatorial Guinea,2020-02-23,0,Cases,0.0,0.0
4299,Equatorial Guinea,2020-02-24,0,Cases,0.0,0.0
4300,Equatorial Guinea,2020-02-25,0,Cases,0.0,0.0
4301,Equatorial Guinea,2020-02-26,0,Cases,0.0,0.0
4302,Equatorial Guinea,2020-02-27,0,Cases,0.0,0.0
4303,Equatorial Guinea,2020-02-28,0,Cases,0.0,0.0
4304,Equatorial Guinea,2020-02-29,0,Cases,0.0,0.0
4305,Equatorial Guinea,2020-03-01,0,Cases,0.0,0.0
